Movto,Gpo,Clave,NumInv,AnoPrg,TpoBien,Denomin,FecAlta,DescArt,IdProv,NumFact,FecFact,Costo,IdTipAdq,IdRub,Edo,Localiz,OUT,FecBaja
22455,E,C/P,10719,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22456,E,C/P,10720,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22457,E,C/P,10721,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22458,E,C/P,10722,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22459,E,C/P,10723,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22460,E,C/P,10724,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22461,E,C/P,10725,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22462,E,C/P,10726,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22463,E,C/P,10727,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22464,E,C/P,10728,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22465,E,C/P,10729,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22466,E,C/P,10730,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22467,E,C/P,10731,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22468,E,C/P,10732,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22469,E,C/P,10733,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22470,E,C/P,10734,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22471,E,C/P,10735,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22472,E,C/P,10736,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22473,E,C/P,10737,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22474,E,C/P,10738,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22475,E,C/P,10739,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22476,E,C/P,10740,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22477,E,C/P,10741,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22478,E,C/P,10742,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22479,E,C/P,10743,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22480,E,C/P,10744,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22481,E,C/P,10745,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22482,E,C/P,10746,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22483,E,C/P,10747,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22484,E,C/P,10748,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22485,E,C/P,10749,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22486,E,C/P,10750,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22487,E,C/P,10751,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22488,E,C/P,10752,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22489,E,C/P,10753,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22490,E,C/P,10754,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22491,E,C/P,10755,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22492,E,C/P,10756,2014,E,SILLA VISITANTE,2014-08-19,"SILLA VISITANTE.- TAPIZADA EN NEGRO, MODELO: AL-326 ARCO",21,E-1046,19/08/2014,"2,654.10",CD,MO,1. BUENO,S,0,
22493,E,C/P,11300,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711FP",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22494,E,C/P,11301,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RK",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22495,E,C/P,11302,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE4271100",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22496,E,C/P,11303,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE427123Y",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22497,E,C/P,11304,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE427117T",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22498,E,C/P,11305,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE427120C",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22499,E,C/P,11306,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE427116F",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22500,E,C/P,11307,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RX",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22501,E,C/P,11308,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RH",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22502,E,C/P,11309,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711LW",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22503,E,C/P,11310,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711J5",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22504,E,C/P,11311,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RZ",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22505,E,C/P,11312,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RQ",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22506,E,C/P,11313,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE4271235",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22507,E,C/P,11314,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711YE",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22508,E,C/P,11315,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711YM",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22509,E,C/P,11316,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711LL",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22510,E,C/P,11317,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RP",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22511,E,C/P,11318,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711YH",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22512,E,C/P,11319,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE4271279",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22513,E,C/P,11320,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711Y4",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22514,E,C/P,11321,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711CL",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22515,E,C/P,11322,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE427117C",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22516,E,C/P,11323,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711Y7",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22517,E,C/P,11324,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RS",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22518,E,C/P,11325,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711N8",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22519,E,C/P,11326,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RV",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22520,E,C/P,11327,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710RY",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22521,E,C/P,11328,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711Q9",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22522,E,C/P,11329,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711J3",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22523,E,C/P,11330,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42710W3",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22524,E,C/P,11331,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711C7",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22525,E,C/P,11332,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711Y8",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22526,E,C/P,11333,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE42711Y6",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22527,E,C/P,11334,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE4310QXW",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
22528,E,C/P,11335,2014,E,COMPUTADORA O CPU,2014-12-22,"COMPUTADORA O C.P.U.- MARCA: HP, MODELO: HP 205 G1, SISTEMA OPERATIVO 8.1 DE 64 BITS, PROCESADOR AMD DE DOS NÚCLEOS SERIE E, UNIDAD INTERNA SATA DE 500GB, 7300 RPM, PANTALLA LED HD  DE 18.5"" DISPOSITIVO DE ENTRADA: MOUSE Y TECLADO, SERIE: 4CE4310QLR",638,A1,22/12/2014,"13,193.36",CD,MO,1. BUENO,S,0,
